Prin1,Prin2,Prin3,Prin4,Prin5,Prin6,Prin7,Prin8,Prin9,waterfront_1,view_1,view_2,view_3,view_4,renovated,price,cooksd,lev,dffits
0.4404569026,-0.725776765,0.2580633167,-0.726600375,0.1034449244,-0.731739308,-0.754217744,-0.32324372,0.1134479286,0,0,0,0,0,0,12.855790268,3.1582571E-6,0.0002907502,-0.00640743
-2.532684623,0.6255705593,-1.317463735,1.8905343169,-1.080089174,-0.611821566,-0.539637675,-0.24526197,0.2479733382,0,0,0,0,0,0,12.873902018,0.0000869951,0.0006788029,-0.033630083
1.8520295014,1.3185217216,0.1331532613,-1.023760282,-1.574404871,-0.47888996,0.3036818109,0.9664143136,-0.224649515,0,0,0,0,0,0,13.470199373,0.0000132255,0.0003452477,0.0131120415
2.5771407177,3.8943792469,-0.640760898,1.7406773166,0.504495624,0.4922586274,-0.334932759,0.5465572484,0.3270066422,1,0,0,1,0,0,14.725783218,0.0018374968,0.0109210755,-0.15456123
0.4814754519,0.5763833326,0.4611994731,-0.837387816,0.2833286088,1.4373619809,-0.079620274,-0.322242403,0.4038893383,0,0,0,0,0,0,12.599802497,0.0000643039,0.000462244,-0.028913531
0.8222846947,0.8272082712,-0.702626227,0.4579422894,-1.355277451,-0.235720963,0.8901526967,1.2088413688,0.0235414834,0,0,0,0,0,0,13.030248088,0.000041923,0.0002785877,-0.023345897
2.5047360975,1.4034617915,-1.183985148,1.258229729,-1.590951242,0.0277281689,0.798834313,0.8247744882,-0.013068652,0,0,0,1,0,0,14.018451402,0.0000470095,0.0030885491,-0.0247203
3.0448124111,-1.075287236,0.3240644313,-0.589551057,0.7044738541,-0.811082086,-1.902733262,1.2128524223,0.1841870725,0,0,0,0,0,0,13.228523573,0.0001377717,0.0010332239,-0.042321544
-0.694750677,0.8453272177,0.605859993,-0.129419198,2.1885935402,0.7928434402,-0.699233048,0.3901000224,-0.275645812,0,0,0,0,0,0,13.071070083,6.0478875E-6,0.0003266367,0.0088667272
-0.533367587,-0.236189945,-0.421376536,-0.08223303,-0.202617341,-1.252563536,0.2519812254,-0.222816491,0.148059938,0,0,0,0,0,0,13.014778167,2.5285927E-6,0.0002677464,0.0057332299
0.9847359892,-1.478839397,0.2462219207,-1.23339469,0.4112062998,-0.254959063,0.3896160277,-0.380511744,-0.992265489,0,0,0,0,0,0,13.244492511,0.0002002834,0.0007326118,0.0510303285
-1.175908625,0.3312616559,0.2432293668,-0.448710231,-1.651991639,1.324226419,-0.513610037,-0.22176555,-0.031023061,0,0,0,0,0,0,12.343658308,0.0000705492,0.0003515308,-0.030285826
-1.642686667,-1.437064333,0.009362496,-0.024693278,-0.186490049,0.7723788724,-0.050715655,-0.181580602,0.0358303202,0,0,0,0,0,0,11.961456448,0.0001099492,0.0002555806,-0.037811969
-0.80780759,2.2470493612,-0.024940453,-0.31638445,-0.400702937,-0.518144963,-0.041346903,0.2826223773,0.1999846425,0,0,0,0,0,0,13.235692063,0.0000143048,0.0003541408,0.0136366218
-0.36996374,1.7029704265,0.4827206755,-1.348188513,-1.936299426,-0.453565193,-0.860716346,-0.346358627,0.3293675253,0,0,0,0,0,1,12.788288265,0.0000448145,0.0018204682,-0.024136374
-3.019128228,-0.411450639,0.2400485503,-0.654582408,-0.667589508,-0.767199955,0.4161403598,-0.183835958,-0.470631928,0,0,0,0,0,0,11.765627819,0.000130318,0.0004621968,-0.041163249
-2.842659182,-0.45621313,1.9886398136,1.1858613033,-1.02921814,-0.260956751,-0.350051022,-0.307299252,-0.194853009,0,0,0,0,0,0,12.899219826,0.000119708,0.0006178112,0.0394506055
0.4049926568,0.2268738188,-0.183830647,0.0703446808,1.2396389509,-0.439582912,0.1573960816,0.1505248233,0.0314275639,0,0,0,0,0,0,13.258640996,1.2189693E-6,0.0001030251,0.0039806749
-0.611908761,0.8157551251,-0.136027806,0.0345109575,0.1920274863,0.6862052797,0.6951898964,0.2770717842,-0.204759441,0,0,0,0,0,0,12.971540488,2.1604239E-7,0.0002431458,0.0016758221
1.6200349332,-1.362268577,0.351963577,-1.374513886,0.6065730448,-0.949106361,0.174332408,0.4769427105,-0.49283711,0,0,0,0,0,0,12.785491061,9.4949971E-6,0.0005184263,-0.011109867
1.4855672167,-1.055963995,-0.490961111,0.1221148455,0.378829928,-0.456145564,-0.185158607,0.3553929272,0.1240562897,0,0,0,0,0,0,13.480037822,7.8120665E-6,0.0002065676,0.0100773844
-0.55928399,-1.255041901,-0.655724604,0.1274451852,0.0443748452,0.0342273518,0.9089948797,0.0117300136,-0.136505452,0,0,0,0,0,0,12.873902018,2.0674374E-6,0.0002972193,0.0051841274
0.8543533428,1.138427828,-0.225628149,-0.263732383,-1.220411008,-0.606294643,-0.734079194,-0.456470211,0.1986151854,0,0,0,0,0,1,13.737549016,0.000239446,0.0015978866,0.0557940808
1.1261759145,-0.983562702,0.0056890513,0.1632819068,0.216254927,-0.644998994,0.3066381656,0.011389207,-0.26684585,0,0,0,0,0,0,13.361380278,9.7299273E-6,0.0002169042,0.0112465905
-0.95018904,1.2434024097,-0.59752264,0.6563447578,0.6372241333,-1.346032844,1.1196364236,-0.619621105,-0.268469136,0,0,0,0,0,0,13.698976742,0.000273542,0.0006087509,0.0596415053
-0.582451989,-1.757320923,0.0234232015,-0.67929295,0.2156015606,0.3812832438,0.5839043088,0.1443869039,-0.268840438,0,0,0,0,0,0,12.455675054,2.4473236E-6,0.000324075,-0.00564034
0.3648338642,0.43719363,-0.10894372,-0.555370301,-1.152987334,-0.231438798,0.7235044817,0.5712773615,-0.448017701,0,0,0,0,0,0,12.976180867,1.6637415E-7,0.0002694282,-0.001470623
-0.501656362,-0.228614546,-0.361074781,0.049758201,-0.829843399,0.2351906238,0.6056702697,0.2119157854,-0.192377344,0,0,0,0,0,0,13.000360702,2.0286004E-6,0.000156201,0.0051352169
-2.413907905,0.3830665022,-1.317593054,1.8464299751,-0.975037905,-0.468636658,-0.281993183,-0.101390782,0.1961620745,0,0,0,0,0,0,13.224017031,4.159316E-6,0.0005783748,0.0073531001
3.5512788658,-1.165499861,-0.475397085,0.4402142562,0.6814288876,-0.022671246,-1.473489078,0.2646940241,-0.017141186,0,0,0,0,0,0,13.864300722,2.9514905E-7,0.0007821693,-0.00195875
3.5802168299,-0.192951734,2.2954509448,-0.011061561,-1.538344834,2.4060059286,-0.145809414,0.1610292328,0.5568749537,0,0,0,0,0,0,13.429848077,5.6357408E-7,0.0014824334,0.0027066608
1.6643032481,0.4101548778,-0.649626944,0.2069510752,-0.128041984,-2.087565609,0.3137271272,-0.740675791,-1.234081659,0,0,0,0,0,0,13.270783383,0.0001519427,0.0012911598,-0.044444561
-2.106244662,0.6758030964,0.5535011594,-0.835721427,0.6859320078,-1.02203004,0.1030359196,0.4603171759,-0.355384579,0,0,0,0,0,0,12.691580461,0.0000215246,0.0003943305,0.0167276823
-0.749785686,-1.547982612,-0.793477699,0.8371604914,-0.000722627,0.9187724425,0.2981103928,0.3638216847,0.149658855,0,0,0,0,0,0,13.028052698,5.4481583E-6,0.0003620547,0.0084156128
-3.344977808,-0.12252039,0.0174223643,0.076650572,-0.923340359,-0.189628993,-0.822845312,-0.448169053,0.0030515381,0,0,0,0,0,0,12.814478598,0.0000643666,0.0003902802,0.0289279344
-0.412633697,0.9734989096,-0.402391549,-0.081688076,-0.468191982,-2.573109032,-1.146006843,-0.006599173,0.8332762926,0,0,0,0,0,0,13.001325049,0.0000863122,0.0013791772,-0.03349695
-1.248137403,-0.398560012,-0.48010445,0.4503617338,-0.408861498,-0.539508315,0.0060551935,0.0497543685,-0.123573705,0,0,0,0,0,0,12.899219826,4.5348768E-9,0.0001663099,-0.000242796
1.7666900532,-1.586213043,0.0955939293,-0.790059004,0.586720991,-0.01895296,-0.623731555,0.5479437503,-0.464584486,0,0,0,0,0,0,13.079100907,4.5891652E-7,0.0004238394,-0.002442448
1.8900796401,-1.28927271,-0.529905371,0.0032409604,0.5209507106,-0.261710819,-0.003961339,0.2388248087,-0.06299174,0,0,0,0,0,0,13.527828486,0.000011779,0.0002258784,0.012374312
2.2675534668,-0.993422692,-0.358328383,-0.376160871,0.5954239682,-1.111493276,0.0997594308,0.4361044701,0.0589624088,0,0,0,0,0,0,13.171153542,0.0000135821,0.0003507297,-0.013287665
-0.593228058,-1.712620176,0.0119443151,-0.689345762,0.2219792366,0.3513475033,0.598829818,-0.175519957,0.024255577,0,0,0,0,0,0,12.853175888,0.0000406577,0.0002867547,0.0229908178
-1.179778815,-1.14853676,0.2425972241,-0.379390129,-0.113705298,-0.067289471,0.0324879994,0.0276991525,0.0461972383,0,0,0,0,0,0,12.660327918,1.5820389E-6,0.0001538434,0.0045349096
0.3326393335,-1.310833996,-0.499545088,0.0670517361,0.1311193731,0.1972554793,0.7394048446,-0.439586725,-0.800955198,0,0,0,0,0,0,13.081541383,7.816443E-6,0.0005205865,0.0100801145
-0.560523718,1.1854236112,0.6924202273,-0.884944433,-0.315770123,1.1651362062,0.0666991317,0.3037783262,-0.244775256,0,0,0,0,0,0,12.682306825,3.6979659E-6,0.0003917191,-0.006933322
0.5153179117,-0.483566855,0.2611988063,-0.134497226,1.3809649001,0.8234372097,-0.977036009,0.3429484741,-0.056933865,0,0,0,0,0,0,12.736700897,0.0000572983,0.0003337442,-0.027293493
-0.950898053,0.5779102058,0.4408902384,-0.716052495,0.3340818111,0.7443560681,0.0752680055,-0.126949331,0.164428826,0,0,0,0,0,0,12.192987406,0.0000684573,0.0002185876,-0.02983477
2.5157273771,-0.500586731,-0.544913564,1.4997336498,0.1948478082,-0.738375298,-0.649733369,0.528204798,-0.166431186,0,0,0,0,0,0,14.006957023,5.0294551E-6,0.0005311372,0.0080857514
-1.74261248,0.0417621574,0.3331107117,-0.305835427,0.8395456337,0.1473041118,-0.261598619,0.7748800124,-0.431800608,0,0,0,0,0,0,12.278393307,0.0000371827,0.0002281714,-0.021986539
1.0547309325,1.3852957358,-0.527987177,0.8671072868,-0.045707425,0.9569865303,0.7444041206,-0.387068739,0.1379204144,0,0,0,0,0,0,13.241034907,0.0000454748,0.0004364479,-0.024314316
1.9192931218,-1.022803059,0.5160212611,-1.626499569,0.4533666429,-1.097229673,0.1201929442,-0.494577191,-1.461068112,0,0,0,0,0,0,12.971540488,9.5921429E-9,0.0014206699,0.0003531149
-0.333549867,0.5934000819,-0.161774762,-0.103408085,1.0272905446,-0.775746428,0.4461368276,-0.670019701,0.26463682,0,0,0,0,0,0,12.449018824,0.000080702,0.0002091239,-0.032394233
-0.633230975,-1.486449612,-0.020639349,-0.688354468,0.1550794977,0.2297521483,0.3912570058,-0.594085271,0.2632532548,0,0,0,0,0,0,12.345834588,0.0000144973,0.0002474284,-0.013728156
0.7714420346,0.9197284123,-0.901894355,1.3789333862,2.4315515509,0.8391558451,0.3375528365,0.1581765576,0.216963356,0,0,0,0,0,0,13.878485357,0.0000415979,0.0004154873,0.0232547327
3.9211340062,-1.176774869,-0.308368685,0.4781487551,0.7028307192,0.0203494122,-1.533220921,0.015566246,-0.227593476,0,0,0,0,0,0,13.950915195,1.5403015E-8,0.0008829753,-0.000447467
1.4641330812,0.9442749703,0.0883410399,-0.101420483,2.5974785404,0.2460301889,0.249227164,-0.715087789,-0.466363554,0,0,0,0,0,0,13.399995114,2.2304422E-7,0.0002693173,0.0017027618
-0.138739554,0.2668965447,-0.9017824,1.3674208158,0.9894228087,0.1002576358,0.557481653,0.4674449188,-0.169562706,0,0,0,0,0,0,13.431317585,1.9740707E-6,0.0003032431,0.005065715
-0.487314175,-1.672370498,-0.782640545,0.7820101057,0.0838409693,1.0227683314,0.4102376639,0.1683071677,0.1274431394,0,0,0,0,0,0,12.994416363,1.8855907E-6,0.0003958224,0.0049508847
-0.541133958,-1.374337472,-0.841471218,0.677733996,-0.113172806,1.063228679,0.396315587,-0.168079885,0.558483745,0,0,0,0,0,0,12.899094818,4.6991059E-7,0.000494411,-0.002471531
-0.053356026,-0.090970702,-0.308828786,0.4881593343,1.1646173571,0.3970040753,0.1245915758,-0.048262201,0.0501344711,0,0,0,0,0,0,13.345506929,7.2938478E-6,0.0001119466,0.0097375113
1.4838193387,-0.780906633,-0.498859502,0.4842233112,0.2936193271,-0.585972935,-0.962315641,0.7381276492,0.664800914,0,0,0,0,0,0,13.47583319,6.4269048E-9,0.0005755047,0.0002890408
0.4572900016,2.9065631612,-0.469947768,0.596942945,1.1128077128,0.0386853119,0.4300587049,0.0694335116,0.4104179123,0,0,0,0,0,0,13.480037822,3.6338242E-6,0.0005817974,-0.00687292
1.7702907433,-0.908590369,-0.15989932,0.6282349099,0.3365088754,-0.53146918,-0.811725037,0.5305562243,0.671448534,0,0,0,0,0,0,13.560618308,3.1050368E-6,0.0005524725,0.0063532014
0.2526138772,-1.370344173,0.0619124849,-0.428503682,0.1840925145,0.3318444316,-0.499251946,-0.309881116,-0.115717908,0,0,0,0,0,0,12.637855062,0.0000164173,0.0002114,-0.014609071
2.3819223853,2.7900191693,-0.328893775,-0.645354328,-2.348347005,-0.815865919,0.4726386502,-0.75829587,-0.586483554,0,0,0,0,0,0,13.795001681,0.000011593,0.0007966402,0.012276033
1.9652334125,2.5439002823,-1.014285422,0.8717591566,-0.75775191,0.523984356,1.5450801678,0.6547896657,-0.249660535,0,0,0,0,0,0,13.698976742,0.0000194122,0.000943839,-0.015885434
-1.807747579,-0.531407359,-0.480412556,0.5374343151,-0.424811178,-0.569961011,0.2897172332,0.6367095162,0.1733154447,0,0,0,0,0,0,12.777052192,6.0036253E-8,0.0002307009,0.0008834157
-1.026626636,0.9070779847,-0.22104074,0.0250256354,0.8056751824,-1.035078395,0.1400078413,-0.038161385,0.2163904612,0,0,0,0,0,0,13.190022026,0.0000181501,0.0002627257,0.0153606386
-1.947835922,0.2631574167,0.2075379277,-0.567116891,-0.590990597,-1.636717987,-1.015698124,0.380688252,0.3516221602,0,0,0,0,0,0,12.328290278,0.0000985685,0.0006804473,-0.03579749
4.0441507064,0.1123916986,-0.173361297,-0.149271615,-0.78050649,1.0883966202,-0.921285076,0.9738560468,0.1857569446,0,0,0,0,0,0,13.9552725,6.0157018E-6,0.0007382094,0.0088430654
-2.238685119,0.1382971945,0.3413902694,-0.216696544,0.7778993157,-0.000442443,-0.161489995,0.6577081656,0.2584883252,0,0,0,0,0,0,12.10071213,0.0000500444,0.0002037368,-0.025508131
2.1778437846,-1.237687684,-0.449369662,0.0254896287,0.4771253738,-0.235848859,-0.257285208,0.5409938222,-0.804829519,0,0,0,0,0,0,13.756810957,0.0000722366,0.0005276713,0.0306450735
2.8390967079,-1.321187987,-0.447388525,-0.118015547,0.6338435766,-0.09425103,-0.170929637,-0.50918481,-0.536561566,0,0,0,0,0,0,13.752570758,0.0000351896,0.0004344897,0.0213884544
-0.533974571,1.3989005265,0.6848557696,-0.976804642,-0.513104032,1.277309735,0.0849554291,0.32479735,-0.165827459,0,0,0,0,0,0,12.691580461,3.5632438E-6,0.0004426521,-0.006805851
0.6568330788,-1.629999585,-0.798331831,0.4634295274,0.3948236648,0.4717478457,0.1829169368,0.5477697807,0.4889629125,0,0,0,0,0,0,13.375376362,0.0000308021,0.000363866,0.0200107315
-2.29150308,-0.577408135,1.4716310476,0.3091111255,-0.682978232,-0.753326438,0.1160519536,0.1689685208,-0.248411873,0,0,0,0,0,0,12.31492705,9.648154E-6,0.0004072395,-0.011199136
-0.459847051,-1.584882108,-0.768588903,0.7961715547,0.0469957111,0.9827248639,0.287629956,0.1249966432,0.044140898,0,0,0,0,0,0,13.140203296,0.0000142254,0.0003563536,0.0135987103
-0.24215234,-1.759683475,0.0702491695,-0.719818601,0.2719581386,0.4267881367,0.5785130192,-0.402602211,-0.160628374,0,0,0,0,0,0,12.429216197,9.1418131E-6,0.0003048189,-0.010901334
-1.710295685,-1.761636555,-0.062651022,-0.431380102,-0.07301434,0.9264142125,0.8101260498,-0.543211002,-0.391454959,0,0,0,0,0,0,12.180754838,0.0000173857,0.0005207645,-0.015033524
-2.112491813,0.3420918827,0.4397387769,-0.498494769,0.6822807566,-0.104962255,0.0270683796,-0.261666439,-0.394757419,0,0,0,0,0,0,12.506177238,4.880955E-8,0.0002475244,-0.000796546
-1.583542939,-0.642582068,0.0603957642,-0.377199541,-0.314899689,-0.36599101,-0.46005385,-0.28369519,0.3514758625,0,0,0,0,0,1,12.220961258,0.0003949582,0.0016987662,-0.071659589
0.1155392654,-1.520558915,0.127953502,-0.711039273,0.1804531583,0.3703177659,0.1191297461,-0.484524771,-0.805328693,0,0,0,0,0,0,12.884106188,0.0000137438,0.0004881073,0.0133664687
0.084348388,-1.363789139,-0.51992269,0.0854541152,0.1453493015,0.1773948481,0.9160242444,-0.443457999,-0.407942987,0,0,0,0,0,0,12.959844448,1.8509368E-6,0.0003627521,0.00490518
0.038755275,-1.09172777,0.234345549,-1.048992956,0.1898430074,-0.624334461,0.2473618933,-0.414330009,-0.088204425,0,0,0,0,0,0,12.402872222,0.0000229308,0.0002367954,-0.017265712
0.7114201588,-1.397985759,0.1217288471,-0.924377214,0.4104588299,-0.323277521,-0.032522251,0.0748726934,0.0305248334,0,0,0,0,0,0,12.691580461,5.2153701E-6,0.0002181184,-0.008233889
-1.515615395,0.0441846774,-0.411779818,0.1374486843,-0.455529019,-1.557066336,0.0588818858,0.6802081857,0.2583530286,0,0,0,0,0,0,13.224919966,0.0000817123,0.0004091407,0.0325939253
0.3537589545,2.0421474722,0.3019520028,-0.099895361,2.1545810912,-1.263812188,-0.346629087,0.3363846468,-0.04649299,1,0,0,0,1,0,14.346138809,0.0025389966,0.0087252545,0.1816935929
0.7686435461,-1.4055995,0.116867688,-0.936693335,0.4166406964,-0.307304869,-0.049122569,0.0867301937,-0.051666414,0,0,0,0,0,0,12.899094818,1.0393283E-6,0.0002218078,0.0036756611
2.2267454401,1.1575774591,0.0096188316,-1.419978542,-0.946194221,-1.558820173,0.463814562,0.2366658069,0.4615854934,0,0,0,0,0,0,13.504900981,0.0000510521,0.0007340098,0.0257618691
-0.399912777,-1.403555596,-0.081932198,-0.584899723,-0.078584848,0.6393900608,0.1499509643,0.7451057054,0.3457066917,0,0,0,0,0,0,12.821258285,0.0000101391,0.0002658574,0.0114805943
-3.35458703,1.0453515856,0.4181678665,0.0057413263,1.6431192758,0.9757096816,0.0871297083,0.0507196882,-0.13317989,0,1,0,0,0,0,12.765688433,0.0002654715,0.0045007015,0.0587458806
-0.746177868,-0.288521308,-0.41218572,0.1315093025,-0.720967735,0.0591052565,0.5456587233,0.1117450939,0.012015827,0,0,0,0,0,0,12.911642346,2.7822366E-7,0.0001339304,0.0019017598
1.1592173232,-1.263247269,-0.484977383,-0.175767905,0.3989053805,-0.416997327,0.5831715615,0.1889253321,-0.265879938,0,0,0,0,0,0,13.52199953,0.0000618621,0.0002679316,0.0283602994
1.6357277702,-1.204195383,-0.543427225,0.0512429067,0.4533091614,-0.344258957,-0.06968897,0.456323521,-0.033110248,0,0,0,0,0,0,13.217673557,2.0875031E-6,0.000207122,-0.005209231
2.9296096814,2.3187670676,1.2180036958,-1.965728989,-0.875107105,1.0984116346,-0.079248478,1.215848132,0.1017545365,0,1,0,0,0,0,13.493926934,0.000023,0.0047894364,0.0172911119
0.3702665817,0.6925344149,-0.833015101,1.3621222924,0.8732426317,-0.03532563,-0.069556209,-0.284451029,-0.528954811,1,0,0,0,1,0,14.232245258,0.0001480158,0.0085081143,0.0438647106
0.3954143445,-0.603600684,10.347333271,4.9959376217,0.1736436069,-1.603343875,1.9537934891,-0.283837229,0.9526348472,0,0,0,1,0,0,12.765688433,0.0008441866,0.0122474754,-0.104758521
4.8200140581,0.9790046601,-0.531030163,0.0428362936,-1.531024656,1.4274256744,0.2685708943,0.3909599154,-0.453568434,0,0,0,0,0,0,14.11561515,3.4522494E-7,0.0009337562,0.002118407
-1.618051419,-0.306310095,0.2235670101,-0.668113401,-0.344370652,-1.29313586,-0.431277639,0.7244335044,0.1573679369,0,0,0,0,0,0,12.577636202,3.5869159E-8,0.000368564,-0.00068284
-2.135025737,0.0486120119,0.4298813144,-0.533239476,0.8037791603,0.0368703684,0.4122123331,-0.109086137,-0.211790844,0,0,0,0,0,0,12.363076394,1.3507297E-6,0.0002218847,-0.004190285
1.0188137924,1.1984895461,0.7123199588,-1.803367813,-2.019271175,0.6722080868,0.1998412925,0.1958541146,-0.425237371,0,0,0,0,0,0,12.873902018,1.8809645E-7,0.0005398632,-0.001563683
1.0636232995,1.1294317414,-0.431075992,0.4008078857,-1.230044187,0.1008783955,-1.84345979,-1.149231572,0.5222055211,0,0,0,0,0,1,13.815510558,0.0000527362,0.0020227106,0.0261828756
1.9957326587,-0.456568055,-1.721554727,1.7017557165,0.2057950018,-0.879989016,0.7938510661,0.3590009989,-0.068380045,0,0,0,0,0,0,13.972514307,0.0000129966,0.0006971141,0.0129980038
-0.971883372,0.6476689593,-0.187972787,0.1667083546,0.3885672683,0.4502455498,0.6949361872,0.163129264,0.1285522793,0,0,0,0,0,0,13.038981768,6.3763747E-6,0.0002055898,0.0091043845
-3.636457315,-2.553910053,1.0402327496,1.0794964897,-3.450598759,-0.274098905,-0.124882939,-0.642469151,-0.577808085,0,0,0,0,0,0,12.154779351,2.5261108E-6,0.0008853956,-0.0057304
-0.483343775,0.8675442538,4.9678126648,2.9417867474,-1.270371793,-3.423633792,-0.093489316,0.4160706657,0.1317974918,0,0,0,0,0,1,13.217673557,6.7924236E-6,0.0047008633,-0.009396603
0.1373934905,-1.202040058,0.3245961316,-1.019771427,0.2273707745,-0.565704451,0.3569182087,-0.347646202,-0.160868491,0,0,0,0,0,0,12.388394202,0.0000266796,0.0002571244,-0.018623703
-1.640441265,-0.9075723,0.1039858979,0.0912389783,-0.417610223,0.4957506261,-0.717796291,-0.465929894,-0.222369025,0,0,0,0,0,1,12.721885811,3.4932727E-8,0.0018245854,0.0006738675
-2.216640268,0.9028941202,0.5378809025,-0.585023335,1.9846327154,0.486745319,0.5423124201,-0.007874915,-0.322653325,0,0,0,0,0,0,12.301155527,0.0000120184,0.0003414144,-0.012499337
-2.549641887,0.0045807318,-0.682526755,1.0425771033,-0.853679544,-0.197492273,-0.721340422,-0.046774947,0.1591233315,0,0,0,0,0,0,12.873902018,8.0514244E-8,0.0003977334,-0.001023045
-0.55051701,-1.673098714,-0.04093766,-0.733511822,0.2382823106,0.341665553,0.590697695,-0.483459806,0.2324631741,0,0,0,0,0,0,12.628067056,4.1014251E-6,0.0003051933,0.0073017676
3.2101145081,4.3502739481,-0.292612778,0.8257911215,-0.106796957,1.9356767668,-1.623526222,-0.808962305,-0.211054676,0,0,0,0,1,0,14.579814933,0.0000565893,0.0021453736,0.0271225127
4.8425621599,-0.299562538,-2.126886225,2.4740161206,0.4990383411,-0.606082982,0.5280458459,-1.362427845,-0.506781547,0,0,0,0,0,0,14.598375035,7.2348912E-6,0.0013886062,-0.009697844
0.5810713904,-0.712214801,-1.11782527,1.2159332153,-0.027586979,-0.165783406,0.4930121451,-0.364015885,-0.05819072,0,0,0,0,0,0,13.321214236,2.2618825E-6,0.0003051682,-0.005422438
0.0375775634,2.3382405265,-0.557872839,0.2812848585,-0.459441251,-0.31337959,0.9265214153,0.016818411,0.1993198779,0,0,0,0,0,0,13.367659733,1.4810006E-6,0.0004744967,0.004387695
0.3478676403,2.3172759936,-0.648476992,0.8234701718,-0.76129637,0.8299486017,0.1841153861,0.4747081876,-0.062653748,0,0,0,1,0,0,13.547631113,0.0000843606,0.0029270271,-0.033115644
0.1697135948,-1.345174588,0.1552648105,-1.144957924,0.3105140544,-0.459882284,0.5027384303,-0.25897768,-0.167640473,0,0,0,0,0,0,12.700768887,1.562497E-6,0.0002949281,0.0045068052
0.4903987371,-1.358201449,-0.616726542,0.2933399981,0.2240247633,0.2689887414,0.3581099023,-0.155165518,-0.050070109,0,0,0,0,0,0,13.019222618,6.3244998E-7,0.0001970371,-0.002867292
0.9304303307,-1.578416243,0.1370611719,-0.966997605,0.4919998371,-0.193364224,0.1026237512,0.1984311097,-0.199537957,0,0,0,0,0,0,13.217673557,0.000050833,0.0002619958,0.0257078108
0.7070905078,-0.890189343,-0.455516467,-0.04989605,0.2221321988,-0.695885611,0.3118208022,-0.069616222,0.2204808854,0,0,0,0,0,0,13.308012724,0.0000124149,0.0002038594,0.0127040152
-1.249125008,-0.087033611,0.2108915615,-0.160110469,1.0282066856,0.3114339349,-0.551948061,0.5561633764,0.4649256636,0,0,0,0,0,0,12.855790268,3.7148321E-6,0.0002643915,0.006949128
0.1107313255,-1.485981824,0.0804874604,-0.408588997,0.2234025549,0.3574251149,-0.284686471,-0.268549056,0.1586742172,0,0,0,0,0,0,13.060487974,0.000015914,0.0002019164,0.0143833913
-2.421286418,-0.263721256,0.1827155961,-0.435192198,-0.64486977,-0.714200957,-0.404779711,0.0527318027,-0.463986729,0,0,0,0,0,0,12.498742259,3.7451435E-8,0.0003647675,0.0006977382
2.0352637976,1.0504491603,-0.633082498,0.1615829852,-1.430636196,0.1163579822,0.805746486,-0.062225644,-0.076716403,0,0,1,0,0,0,13.287877816,0.0003009337,0.0015962045,-0.062549886
-2.129328283,0.1000398701,0.3455331397,-0.234503176,0.7976940669,0.0394777629,-0.160967825,0.6921987172,0.1162140745,0,0,0,0,0,0,12.542544882,1.811171E-8,0.0001712319,-0.000485219
4.3464942803,-0.059998548,-0.172527577,-0.799796942,-0.265928239,0.034382744,-0.345423299,0.3249942258,-0.227322349,0,0,1,0,0,0,13.9552725,0.0000164284,0.0016802522,0.0146136171
-0.938386933,-1.379468204,-0.667482481,0.6246822557,-0.122359282,0.7719759241,0.6080864811,-0.284604983,-0.31378384,0,0,0,0,0,0,12.899219826,2.0462234E-6,0.0003699497,0.0051574587
-1.101516223,-0.653597639,0.0384069374,-0.47283892,-0.263558182,-0.268568458,-0.596422982,-0.508314184,-0.062322057,0,0,0,0,0,0,12.923912439,0.0000113664,0.0001870944,0.0121557171
3.254399626,-0.97661674,2.6771388281,1.2551480204,-0.488844412,1.2215264742,-1.457595128,0.1492981549,0.6235370659,0,0,0,0,0,0,13.473020249,0.00005842,0.0016493764,-0.027557831
-1.345980212,1.6403954141,0.6483479629,-1.029780739,-0.502022843,0.6819027439,0.1015115543,-0.631239193,-0.114994797,0,0,0,0,0,0,12.568978139,2.4587671E-6,0.0003673322,-0.00565351
-2.486581248,-1.662009541,0.0482711144,0.5900564798,-0.409134763,1.4816506499,-0.213997837,0.3973427239,-0.294908074,0,0,0,0,0,0,12.019743067,0.0001596533,0.0005792521,-0.045561205
0.3240399184,-1.049331183,-0.551337732,0.3921154982,0.0808417193,0.0725062292,0.0456741219,-0.343782981,0.050865196,0,0,0,0,0,0,13.240146413,2.9549799E-6,0.0001414962,0.006197823
-2.116496187,0.2059495458,0.3867887251,-0.554925124,0.7691383211,-0.037358135,0.2651879324,-0.482983772,-0.026452493,0,0,0,0,0,0,12.117241432,0.0000288514,0.0001870127,-0.019367284
-0.752610204,-1.085343941,0.0156536585,-0.248899436,-0.040456423,0.0222871848,-0.626640011,0.2950893836,0.3179890006,0,0,0,0,0,0,12.655554639,3.5654734E-6,0.000237524,-0.006807999
0.8318462361,-1.437386912,0.1660806378,-0.919062956,0.4257912321,-0.287439319,-0.029987958,0.1093538748,-0.119930958,0,0,0,0,0,0,12.577636202,0.0000216395,0.0002292912,-0.016772518
7.4546945171,3.7660149749,-0.559271098,0.0355690286,-1.469955183,1.8631746358,0.2177318336,0.4353915406,-0.885547332,0,0,0,1,0,0,14.508657739,0.0018300524,0.0044515731,-0.154262858
-3.241333059,1.2336784396,0.440833655,0.0235135407,1.5670821974,0.9015799623,-0.202142729,-0.034944722,-0.394526567,0,0,0,0,0,0,12.691580461,0.0000240067,0.0004927974,0.0176657807
